customer_id,gender,age,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST_09213,Male,40,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.71,1134.0,No
CUST_09214,Male,37,1,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.55,763.24,Yes
CUST_09215,Male,46,1,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,55.43,839.75,Yes
CUST_09216,Male,35,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.73,76.29,No
CUST_09217,Female,33,1,Yes,No,38,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.55,1736.72,No
CUST_09218,Female,54,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.59,2369.85,No
CUST_09219,Female,51,1,Yes,No,36,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.27,2094.34,No
CUST_09220,Male,53,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.96,1325.04,No
CUST_09221,Male,42,1,No,Yes,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.14,225.56,Yes
CUST_09222,Female,36,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,69.23,839.69,No
CUST_09223,Female,43,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.41,141.63,No
CUST_09224,Male,52,0,No,Yes,19,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),51.9,910.33,No
CUST_09225,Female,18,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,44.15,297.56,No
CUST_09226,Female,50,0,No,No,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.89,3005.98,Yes
CUST_09227,Male,49,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,608.75,No
CUST_09228,Female,45,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,43.65,2762.49,Yes
CUST_09229,Male,42,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,61.69,852.38,Yes
CUST_09230,Female,18,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.66,1685.14,No
CUST_09231,Male,38,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,59.31,1636.4,No
CUST_09232,Male,71,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),67.65,923.77,Yes
CUST_09233,Female,45,0,No,Yes,43,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),49.55,2117.03,No
CUST_09234,Male,40,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,62.18,740.26,Yes
CUST_09235,Female,45,1,No,Yes,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),50.61,599.17,Yes
CUST_09236,Male,50,0,Yes,No,45,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),68.12,3046.02,No
CUST_09237,Male,54,0,No,No,40,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,57.23,2336.69,Yes
CUST_09238,Male,41,1,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,44.36,390.67,Yes
CUST_09239,Male,51,0,No,No,50,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,36.93,1786.42,No
CUST_09240,Female,70,0,No,No,55,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.64,2817.23,No
CUST_09241,Male,60,0,No,No,19,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.43,908.83,No
CUST_09242,Female,80,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,57.45,2745.21,No
CUST_09243,Female,35,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),66.57,110.19,Yes
CUST_09244,Female,70,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,63.77,927.57,Yes
CUST_09245,Male,33,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),37.72,530.07,Yes
CUST_09246,Female,50,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.45,547.38,No
CUST_09247,Male,55,1,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.63,1480.74,No
CUST_09248,Male,37,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),42.88,501.79,Yes
CUST_09249,Male,46,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,70.05,2531.23,Yes
CUST_09250,Male,58,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,47.3,529.28,Yes
CUST_09251,Male,34,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,91.66,562.3,Yes
CUST_09252,Female,70,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,67.05,1594.44,No
CUST_09253,Male,24,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.04,574.99,Yes
CUST_09254,Male,74,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.74,2199.2,No
CUST_09255,Female,60,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),65.03,4149.28,No
CUST_09256,Male,43,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),67.83,3925.91,No
CUST_09257,Male,38,0,Yes,No,32,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,48.26,1516.92,No
CUST_09258,Male,37,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),47.98,1020.29,Yes
CUST_09259,Female,42,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),63.5,3274.51,No
CUST_09260,Male,44,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),68.72,2542.1,No
CUST_09261,Male,63,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),63.39,1431.13,Yes
CUST_09262,Male,74,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.81,2166.6,No
CUST_09263,Female,47,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.46,4063.36,Yes
CUST_09264,Female,32,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),37.37,219.8,No
CUST_09265,Female,36,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),45.26,400.34,Yes
CUST_09266,Male,42,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.47,1339.98,Yes
CUST_09267,Male,29,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,773.48,No
CUST_09268,Male,27,0,No,Yes,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.24,120.39,Yes
CUST_09269,Male,76,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.26,192.02,Yes
CUST_09270,Male,49,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,517.85,Yes
CUST_09271,Male,32,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),69.93,2557.84,No
CUST_09272,Female,57,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.67,1090.35,No
CUST_09273,Female,27,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),71.07,1440.03,No
CUST_09274,Male,28,0,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.62,5152.95,Yes
CUST_09275,Female,32,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.57,1878.22,Yes
CUST_09276,Male,69,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.17,249.25,No
CUST_09277,Male,41,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.71,349.93,Yes
CUST_09278,Female,18,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),74.29,946.57,Yes
CUST_09279,Male,63,0,Yes,No,23,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),46.87,1067.29,No
CUST_09280,Male,40,0,Yes,No,18,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.54,1101.38,Yes
CUST_09281,Male,18,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.69,91.47,Yes
CUST_09282,Female,40,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,64.01,1609.65,Yes
CUST_09283,Female,52,1,No,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),80.86,5653.07,No
CUST_09284,Male,51,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.97,360.01,Yes
CUST_09285,Female,71,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),54.28,1224.13,No
CUST_09286,Female,32,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,137.51,No
CUST_09287,Female,45,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),45.1,20,Yes
CUST_09288,Female,34,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,81.79,2206.33,Yes
CUST_09289,Male,21,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,71.27,1375.9,No
CUST_09290,Male,58,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.0,608.09,No
CUST_09291,Female,51,1,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),73.27,3448.14,No
CUST_09292,Female,49,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,75.11,1893.66,Yes
CUST_09293,Female,51,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.43,114.19,No
CUST_09294,Female,34,1,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.02,20,Yes
CUST_09295,Female,29,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.72,890.28,Yes
CUST_09296,Female,45,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),48.59,279.7,Yes
CUST_09297,Female,62,1,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.6,980.56,Yes
CUST_09298,Female,69,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),52.89,418.13,No
CUST_09299,Female,56,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),76.12,2843.94,No
CUST_09300,Male,45,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),59.02,2930.32,Yes
CUST_09301,Male,49,0,No,Yes,44,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.0,1971.45,No
CUST_09302,Male,45,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,77.58,1773.41,No
CUST_09303,Female,29,0,Yes,No,56,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,62.73,3476.59,No
CUST_09304,Male,45,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,61.55,2055.14,Yes
CUST_09305,Female,24,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),27.33,393.03,Yes
CUST_09306,Male,43,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),48.86,939.55,Yes
CUST_09307,Male,69,1,No,No,15,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.65,935.11,Yes
CUST_09308,Female,57,1,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.89,4572.87,No
CUST_09309,Male,31,0,No,No,38,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),39.15,1473.92,No
CUST_09310,Male,43,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),49.49,3063.01,No
CUST_09311,Male,32,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.81,908.35,Yes
CUST_09312,Male,44,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),43.99,509.86,No
CUST_09313,Female,60,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,100.9,No
CUST_09314,Male,54,1,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.59,617.54,Yes
CUST_09315,Female,80,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.36,23.74,Yes
CUST_09316,Male,62,1,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),61.49,2871.62,No
CUST_09317,Female,48,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,50.08,140.86,Yes
CUST_09318,Male,55,1,No,Yes,36,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,40.61,1516.15,No
CUST_09319,Female,41,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.45,1438.67,Yes
CUST_09320,Female,28,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,40.34,1498.41,No
CUST_09321,Male,64,0,Yes,No,36,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.44,2122.48,Yes
CUST_09322,Female,60,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.98,1124.93,No
CUST_09323,Female,41,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,57.64,97.91,No
CUST_09324,Male,49,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.48,335.93,No
CUST_09325,Male,63,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,28.98,1298.3,No
CUST_09326,Female,57,1,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),85.49,1721.97,No
CUST_09327,Female,23,1,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),38.39,2328.57,No
CUST_09328,Male,48,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,59.36,2256.53,No
CUST_09329,Male,42,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,83.71,468.86,Yes
CUST_09330,Female,61,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),53.52,433.47,Yes
CUST_09331,Female,60,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.45,2586.5,No
CUST_09332,Female,64,0,Yes,Yes,44,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,56.93,2532.73,No
CUST_09333,Male,28,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.59,20,No
CUST_09334,Female,33,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,52.61,949.03,Yes
CUST_09335,Male,61,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.75,1075.49,Yes
CUST_09336,Male,36,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),42.07,939.02,Yes
CUST_09337,Female,22,1,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,687.14,Yes
CUST_09338,Female,52,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),42.92,1622.42,Yes
CUST_09339,Male,36,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,67.51,1042.96,Yes
CUST_09340,Male,71,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),52.43,1569.96,Yes
CUST_09341,Female,49,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,88.49,648.0,Yes
CUST_09342,Female,47,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,76.91,2761.77,Yes
CUST_09343,Female,39,1,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.32,252.5,Yes
CUST_09344,Female,68,0,Yes,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,37.69,575.31,Yes
CUST_09345,Male,50,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.34,436.2,Yes
CUST_09346,Female,38,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.85,1701.85,No
CUST_09347,Female,33,0,Yes,Yes,22,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),43.81,962.06,No
CUST_09348,Female,43,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.66,187.63,Yes
CUST_09349,Female,30,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.19,2733.97,Yes
CUST_09350,Female,60,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,95.33,3713.21,No
CUST_09351,Male,18,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,66.25,417.63,Yes
CUST_09352,Male,42,0,No,Yes,20,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.93,1253.24,No
CUST_09353,Female,54,0,Yes,No,29,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,31.6,904.57,No
CUST_09354,Male,50,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.52,121.6,Yes
CUST_09355,Male,34,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.24,313.45,No
CUST_09356,Female,54,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.69,765.98,No
CUST_09357,Female,31,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.77,1330.1,Yes
CUST_09358,Male,44,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.51,265.26,Yes
CUST_09359,Female,54,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),73.7,1775.96,No
CUST_09360,Female,51,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.96,360.44,No
CUST_09361,Female,34,0,Yes,Yes,42,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,52.78,2128.17,No
CUST_09362,Female,62,0,No,No,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),57.42,1214.5,No
CUST_09363,Male,46,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,38.57,1224.11,No
CUST_09364,Male,56,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),69.49,4076.08,No
CUST_09365,Male,67,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),46.2,562.84,No
CUST_09366,Male,61,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,154.18,No
CUST_09367,Female,61,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.58,1588.38,No
CUST_09368,Female,47,0,Yes,No,54,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,40.83,2162.05,No
CUST_09369,Female,56,0,Yes,No,60,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,55.34,3326.61,Yes
CUST_09370,Female,48,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),57.3,64.28,Yes
CUST_09371,Female,26,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,55.12,314.04,No
CUST_09372,Male,49,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.56,1829.11,Yes
CUST_09373,Male,48,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.66,3150.32,Yes
CUST_09374,Female,53,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.17,165.17,Yes
CUST_09375,Male,43,1,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.05,1991.6,Yes
CUST_09376,Male,33,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),61.47,1067.06,Yes
CUST_09377,Female,54,1,No,No,19,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),46.95,917.32,Yes
CUST_09378,Male,25,1,No,No,27,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.96,1416.64,Yes
CUST_09379,Female,66,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),55.08,2227.2,No
CUST_09380,Male,41,1,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),79.63,5167.89,No
CUST_09381,Male,48,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.1,2209.2,Yes
CUST_09382,Male,53,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.79,1314.44,Yes
CUST_09383,Female,53,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,60.65,1891.95,Yes
CUST_09384,Male,23,0,No,Yes,22,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),31.71,631.82,No
CUST_09385,Female,57,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,77.28,1797.54,Yes
CUST_09386,Female,49,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.35,556.16,Yes
